"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","788","mobile navigation menu exposes site links","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1572","Home page navigates to Classic","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1587","Registration page exposes account fields","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5772","authenticated user can access the issue report form","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5789","account deletion confirmation requires the emailed single-use link","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","1804","Profile page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","189","mobile navigation menu exposes site links","chromium","2026-08-28","skipped","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5701","active users cannot access the account-disabled page","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5765","disabled user receives a restricted session with the disable reason","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/disabled-account.spec.ts","",""
"","904","Privacy page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","989","Home page navigates to Classic","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5705","authenticated user can access the password reset page","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","1306","Credits page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","2436","Privacy page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","682","robots.txt is served as a valid crawler policy","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1008","Classic screen loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","805","Login page exposes password sign-in","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5742","authenticated user can access the issue report form","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","982","Emoji game is marked in progress","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","925","Cookie consent requires an explicit choice","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/cookie-consent.spec.ts","",""
"","5766","Password login reaches the profile","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/password-login.spec.ts","",""
"","5667","active users cannot access the account-disabled page","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5696","disabled user receives a restricted session with the disable reason","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/disabled-account.spec.ts","",""
"","7631","protected account routes redirect anonymous users to login","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
