"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5686","authenticated user can access the issue report form","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","743","mobile navigation menu exposes site links","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","733","Home page navigates to Classic","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","784","Login page exposes password sign-in","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","171","mobile navigation menu exposes site links","chromium","2026-08-28","skipped","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1599","Classic screen loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","5535","Password login reaches the profile","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/password-login.spec.ts","",""
"","687","robots.txt is served as a valid crawler policy","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5863","Hardcore account can open the Hardcore game","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/hardcore-access.spec.ts","",""
"","5587","active users cannot access the account-disabled page","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","703","Profile page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","6063","Timeline supports arranging, positional feedback, retrying, and winning","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/timeline.spec.ts","",""
"","663","Credits page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","859","Cookie consent requires an explicit choice","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/cookie-consent.spec.ts","",""
"","6399","protected account routes redirect anonymous users to login","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","6510","protected account routes redirect anonymous users to login","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5594","account deletion confirmation requires the emailed single-use link","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","725","Registration page exposes account fields","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5534","authenticated user can access the password reset page","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5553","authenticated user can access the issue report form","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","1693","Profile page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","925","robots.txt is served as a valid crawler policy","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","690","Home page navigates to Emoji","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5508","authenticated user can access the password reset page","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5851","Hardcore account can open the Hardcore game","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/hardcore-access.spec.ts","",""
"","673","Classic screen loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","731","Home page navigates to Emoji","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5838","active users cannot access the account-disabled page","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","650","Home page exposes both playable game modes","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","779","Privacy page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","5534","disabled user receives a restricted session with the disable reason","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/disabled-account.spec.ts","",""
"","5548","account deletion confirmation requires the emailed single-use link","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","898","Registration page exposes account fields","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1032","Credits page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","5567","disabled user receives a restricted session with the disable reason","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/disabled-account.spec.ts","",""
"","875","Home page navigates to Classic","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","783","Cookie consent requires an explicit choice","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/cookie-consent.spec.ts","",""
"","680","Emoji game is marked in progress","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","663","Login page exposes password sign-in","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","619","Home page exposes both playable game modes","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","886","Emoji game is marked in progress","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","5563","Password login reaches the profile","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/password-login.spec.ts","",""
"","5475","Timeline supports arranging, positional feedback, retrying, and winning","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/timeline.spec.ts","",""
"","1581","Privacy page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
