"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6446","protected account routes redirect anonymous users to login","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","728","Home page navigates to Emoji","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1076","Home page navigates to Classic","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","728","Classic screen loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/classic.spec.ts","",""
"","5553","account deletion confirmation requires the emailed single-use link","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5588","account deletion confirmation requires the emailed single-use link","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","1177","robots.txt is served as a valid crawler policy","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","1748","Profile page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","767","Home page navigates to Emoji","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","775","mobile navigation menu exposes site links","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5573","authenticated user can access the password reset page","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","5528","active users cannot access the account-disabled page","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","705","Credits page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","804","Registration page exposes account fields","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","2671","Privacy page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","1772","Credits page loads","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
"","5532","Password login reaches the profile","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/password-login.spec.ts","",""
"","5445","Timeline supports arranging, positional feedback, retrying, and winning","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/timeline.spec.ts","",""
"","684","robots.txt is served as a valid crawler policy","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","5613","disabled user receives a restricted session with the disable reason","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/disabled-account.spec.ts","",""
"","1509","Login page exposes password sign-in","chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","177","mobile navigation menu exposes site links","chromium","2026-08-28","skipped","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","731","Login page exposes password sign-in","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","6075","Hardcore account can open the Hardcore game","mobile-chromium","2026-08-28","failed","2026-08-28","","specs/e2e/hardcore-access.spec.ts","",""
"","5752","authenticated user can access the issue report form","chromium","2026-08-28","failed","2026-08-28","","specs/e2e/authenticated/account-routes.spec.ts","",""
"","681","Home page exposes both playable game modes","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/public-pages.spec.ts","",""
"","680","Profile page loads","mobile-chromium","2026-08-28","passed","2026-08-28","","specs/e2e/account-pages.spec.ts","",""
