"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","86","production API health is available with its health key","production-api","2026-08-22","failed","2026-08-22","","specs/api/public-api.spec.ts","",""
"","85","authenticated API exposes Classic, Emoji Clues, and rejects Hardcore access","production-api","2026-08-22","failed","2026-08-22","","specs/api/public-api.spec.ts","",""
