"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","authenticated API exposes Classic, Emoji Clues, and rejects Hardcore access","production-api","2026-08-18","failed","2026-08-18","","specs/api/public-api.spec.ts","",""
"","66","production API health is available with its health key","production-api","2026-08-18","failed","2026-08-18","","specs/api/public-api.spec.ts","",""
